timestamp,user_id,amount,merchant,method,country,label
2025-11-01 07:48:57.690786,USER_3806,4.34,McDonalds,Cash,FRA,0
2025-11-01 07:56:44.690786,USER_8374,45.31,CVS,UPI,AUS,0
2025-11-01 07:57:03.690786,USER_1890,59.69,CVS,Cash,UK,0
2025-11-01 08:06:49.690786,USER_4255,24.56,Walgreens,Bank Transfer,AUS,0
2025-11-01 08:12:42.690786,USER_5055,62.32,McDonalds,Debit Card,USA,0
2025-11-01 08:21:49.690786,USER_2390,391.11,WholeFoods,Cash,GER,1
2025-11-01 08:27:37.690786,USER_8552,21.01,HomeDepot,UPI,USA,0
2025-11-01 08:28:02.690786,USER_2932,43.35,Amazon,Credit Card,IND,0
2025-11-01 08:34:42.690786,USER_7146,33.46,HomeDepot,PayPal,CAN,0
2025-11-01 09:36:17.690786,USER_1067,3.88,McDonalds,UPI,IND,0
2025-11-01 09:42:07.690786,USER_7958,363.14,CVS,Debit Card,USA,0
2025-11-01 09:43:34.690786,USER_8444,33.24,Flipkart,Debit Card,JPN,0
2025-11-01 09:46:42.690786,USER_6463,4.77,Flipkart,UPI,JPN,0
2025-11-01 09:54:35.690786,USER_8433,41.43,Amazon,Cash,GER,0
2025-11-01 09:58:54.690786,USER_2850,92.77,Amazon,Credit Card,JPN,0
2025-11-01 10:22:18.690786,USER_1349,349.91,McDonalds,UPI,USA,0
2025-11-01 10:24:02.690786,USER_6382,69.66,BP,Cash,UK,0
2025-11-01 10:26:42.690786,USER_5201,15.88,CVS,Cash,AUS,0
2025-11-01 10:28:50.690786,USER_2119,3.53,Amazon,Debit Card,GER,0
2025-11-01 10:38:16.690786,USER_5256,6.34,BestBuy,Credit Card,CAN,0
2025-11-01 10:47:39.690786,USER_6458,45.55,McDonalds,Debit Card,JPN,0
2025-11-01 10:50:31.690786,USER_5079,123.56,HomeDepot,Cash,JPN,0
2025-11-01 10:56:08.690786,USER_4700,8.98,CVS,Cash,GER,0
2025-11-01 11:03:38.690786,USER_2631,117.26,Target,Debit Card,CAN,0
2025-11-01 11:07:48.690786,USER_5413,193.49,Amazon,PayPal,JPN,0
2025-11-01 11:09:56.690786,USER_6319,25.46,Walmart,UPI,CAN,0
2025-11-01 11:10:52.690786,USER_3338,19.92,HomeDepot,UPI,GER,0
2025-11-01 11:17:30.690786,USER_8454,80.96,Starbucks,UPI,AUS,0
2025-11-01 11:22:52.690786,USER_3681,83.05,CVS,Cash,IND,0
2025-11-01 11:24:50.690786,USER_3366,119.55,Target,UPI,IND,0
2025-11-01 11:28:42.690786,USER_1246,8.01,Walmart,UPI,UK,0
2025-11-01 11:30:00.690786,USER_2717,7.32,BestBuy,PayPal,USA,0
2025-11-01 11:34:58.690786,USER_5467,34.02,Shell,PayPal,GER,0
2025-11-01 11:37:08.690786,USER_1376,96.38,Starbucks,UPI,IND,0
2025-11-01 11:40:23.690786,USER_3915,42.34,Nike,Cash,JPN,0
2025-11-01 11:52:45.690786,USER_1158,40.02,Starbucks,PayPal,GER,0
2025-11-01 11:56:40.690786,USER_3875,48.79,Costco,Debit Card,JPN,0
2025-11-01 11:57:34.690786,USER_7179,54.14,Target,UPI,FRA,0
2025-11-01 11:59:56.690786,USER_7922,12.11,BestBuy,Credit Card,CAN,0
2025-11-01 12:08:14.690786,USER_8856,41.91,BestBuy,PayPal,USA,0
2025-11-01 12:09:14.690786,USER_4385,82.12,Walmart,Cash,GER,0
2025-11-01 12:09:32.690786,USER_2769,37.85,WholeFoods,Cash,AUS,0
2025-11-01 12:19:59.690786,USER_8496,25.47,CVS,Debit Card,FRA,0
2025-11-01 12:22:52.690786,USER_2416,42.77,Walgreens,Credit Card,JPN,0
2025-11-01 12:26:13.690786,USER_2404,102.45,Starbucks,Debit Card,AUS,0
2025-11-01 12:27:45.690786,USER_5254,32.16,HomeDepot,Cash,CAN,0
2025-11-01 12:41:05.690786,USER_8257,35.04,Costco,Credit Card,USA,0
2025-11-01 12:43:18.690786,USER_5469,11.96,Target,Debit Card,JPN,0
2025-11-01 12:58:53.690786,USER_7208,65.83,Starbucks,Credit Card,IND,0
2025-11-01 13:04:23.690786,USER_1890,4.84,Starbucks,PayPal,GER,0
2025-11-01 13:12:08.690786,USER_1721,27.83,HomeDepot,Credit Card,CAN,0
2025-11-01 13:35:32.690786,USER_5233,22.73,WholeFoods,PayPal,AUS,0
2025-11-01 13:40:52.690786,USER_9059,5.13,CVS,Cash,UK,0
2025-11-01 13:42:50.690786,USER_2113,101.4,HomeDepot,Bank Transfer,AUS,0
2025-11-01 13:59:35.690786,USER_6299,219.85,Target,UPI,JPN,0
2025-11-01 14:03:20.690786,USER_2318,55.4,Starbucks,Debit Card,FRA,0
2025-11-01 14:13:37.690786,USER_5624,469.95,Walgreens,Cash,FRA,0
2025-11-01 14:16:56.690786,USER_1362,20.46,Nike,UPI,FRA,0
2025-11-01 15:33:20.690786,USER_9770,57.96,Starbucks,Debit Card,AUS,0
2025-11-01 15:39:24.690786,USER_3958,47.53,CVS,PayPal,CAN,0
2025-11-01 15:58:37.690786,USER_3028,9.8,WholeFoods,Bank Transfer,AUS,0
2025-11-01 15:59:03.690786,USER_2663,197.74,CVS,Debit Card,GER,0
2025-11-01 16:00:47.690786,USER_6918,145.9,CVS,Bank Transfer,FRA,0
2025-11-01 16:11:00.690786,USER_4110,6.3,WholeFoods,Credit Card,JPN,0
2025-11-01 16:18:08.690786,USER_8379,94.21,BP,Debit Card,UK,0
2025-11-01 16:42:03.690786,USER_3759,1.1,Amazon,UPI,CAN,0
2025-11-01 16:50:14.690786,USER_4772,8.4,Shell,PayPal,UK,0
2025-11-01 16:57:05.690786,USER_8515,46.89,Costco,Bank Transfer,GER,0
2025-11-01 17:16:48.690786,USER_3534,94.02,Target,Bank Transfer,GER,0
2025-11-01 17:27:34.690786,USER_6341,4.36,WholeFoods,Credit Card,CAN,0
2025-11-01 17:33:51.690786,USER_5252,80.56,Nike,Cash,FRA,0
2025-11-01 17:35:28.690786,USER_6624,17.22,CVS,Debit Card,UK,0
2025-11-01 17:46:58.690786,USER_9407,15.47,Amazon,Debit Card,UK,0
2025-11-01 17:49:18.690786,USER_7642,88.86,BP,UPI,FRA,0
2025-11-01 18:01:11.690786,USER_9570,99.79,Walmart,Credit Card,FRA,0
2025-11-01 18:25:29.690786,USER_8793,4.17,BestBuy,Cash,USA,0
2025-11-01 18:52:38.690786,USER_1612,17.93,Walmart,Credit Card,AUS,0
2025-11-01 18:57:06.690786,USER_3374,8.72,Nike,UPI,IND,0
2025-11-01 19:00:58.690786,USER_6187,0.97,McDonalds,Debit Card,IND,0
2025-11-01 19:10:26.690786,USER_8251,59.71,BestBuy,Debit Card,GER,0
2025-11-01 19:16:02.690786,USER_7264,47.9,Walgreens,Bank Transfer,GER,0
2025-11-01 19:18:12.690786,USER_7608,5.26,Amazon,PayPal,USA,0
2025-11-01 19:22:55.690786,USER_6918,8.93,HomeDepot,Debit Card,FRA,0
2025-11-01 19:24:06.690786,USER_6544,27.39,Target,Cash,GER,0
2025-11-01 19:33:32.690786,USER_5915,92.54,McDonalds,Cash,FRA,0
2025-11-01 19:48:34.690786,USER_5053,10.38,Target,Credit Card,JPN,0
2025-11-01 19:53:13.690786,USER_7298,7.35,Nike,Credit Card,JPN,0
2025-11-01 19:58:10.690786,USER_6956,35.99,Nike,Bank Transfer,AUS,0
2025-11-01 20:05:49.690786,USER_3917,38.39,HomeDepot,PayPal,USA,0
2025-11-01 20:06:47.690786,USER_2936,218.94,Starbucks,PayPal,FRA,0
2025-11-01 20:17:33.690786,USER_4438,10.08,Nike,Credit Card,GER,0
2025-11-01 20:32:41.690786,USER_4460,9.22,Walmart,Bank Transfer,USA,0
2025-11-01 20:40:01.690786,USER_1237,14.15,Nike,Cash,GER,0
2025-11-01 20:43:25.690786,USER_9095,7.65,Costco,Bank Transfer,FRA,0
2025-11-01 20:58:37.690786,USER_2168,42.94,Walgreens,Bank Transfer,GER,0
2025-11-01 21:13:20.690786,USER_1173,20.5,BP,Cash,AUS,0
2025-11-01 21:35:06.690786,USER_6119,115.34,Costco,UPI,AUS,0
2025-11-01 21:38:39.690786,USER_1803,8.25,HomeDepot,UPI,UK,0
2025-11-01 21:59:38.690786,USER_7933,35.96,Target,Debit Card,CAN,1
2025-11-01 22:00:50.690786,USER_5842,14.73,CVS,PayPal,JPN,0
2025-11-01 22:04:53.690786,USER_5520,16.09,HomeDepot,PayPal,USA,0
2025-11-01 22:11:03.690786,USER_4471,4.25,Target,PayPal,IND,0
2025-11-01 22:28:48.690786,USER_4858,163.16,BestBuy,PayPal,GER,0
2025-11-01 22:36:43.690786,USER_6395,34.26,Nike,Debit Card,GER,0
2025-11-01 22:40:26.690786,USER_4172,79.96,McDonalds,Cash,USA,0
2025-11-01 22:47:05.690786,USER_8220,15.26,Shell,Cash,FRA,0
2025-11-01 22:50:00.690786,USER_5981,39.01,Flipkart,Credit Card,AUS,0
2025-11-01 23:13:26.690786,USER_8046,17.65,Costco,Debit Card,AUS,0
2025-11-01 23:22:14.690786,USER_2651,2.88,Target,Cash,JPN,0
2025-11-01 23:48:28.690786,USER_6041,24.46,Flipkart,UPI,GER,0
2025-11-01 23:53:46.690786,USER_3884,55.09,Flipkart,Cash,CAN,0
2025-11-02 00:30:02.690786,USER_8856,22.56,Walgreens,Debit Card,AUS,0
2025-11-02 00:54:00.690786,USER_1457,10.07,HomeDepot,Bank Transfer,FRA,0
2025-11-02 00:54:06.690786,USER_1659,109.13,McDonalds,Cash,UK,0
2025-11-02 00:57:42.690786,USER_4206,8.04,Walgreens,UPI,IND,0
2025-11-02 00:58:24.690786,USER_9248,286.71,BP,Bank Transfer,USA,0
2025-11-02 01:07:13.690786,USER_2645,63.38,Flipkart,Credit Card,UK,0
2025-11-02 01:08:43.690786,USER_5744,27.33,Walmart,UPI,CAN,0
2025-11-02 01:21:44.690786,USER_1738,262.34,BestBuy,Credit Card,USA,0
2025-11-02 01:22:32.690786,USER_3941,82.23,McDonalds,Credit Card,FRA,0
2025-11-02 01:28:45.690786,USER_2117,18.6,Target,Bank Transfer,JPN,0
2025-11-02 01:47:41.690786,USER_1014,25.23,Costco,Debit Card,GER,0
2025-11-02 01:57:13.690786,USER_9383,20.1,McDonalds,PayPal,GER,0
2025-11-02 02:08:47.690786,USER_6542,36.13,Flipkart,Cash,FRA,0
2025-11-02 02:10:02.690786,USER_4787,10.94,Costco,Bank Transfer,USA,0
2025-11-02 02:12:24.690786,USER_5834,11.45,Nike,Credit Card,GER,0
2025-11-02 02:16:37.690786,USER_4884,22.68,BP,UPI,GER,0
2025-11-02 02:17:50.690786,USER_9451,21.36,Amazon,Bank Transfer,USA,0
2025-11-02 02:23:53.690786,USER_5661,80.33,McDonalds,PayPal,USA,0
2025-11-02 02:29:22.690786,USER_3694,50.2,Costco,Credit Card,GER,0
2025-11-02 02:44:23.690786,USER_8081,21.77,Target,PayPal,FRA,0
2025-11-02 02:51:26.690786,USER_9185,168.66,BestBuy,Bank Transfer,FRA,0
2025-11-02 02:51:54.690786,USER_1854,173.15,Costco,Debit Card,GER,0
2025-11-02 02:55:59.690786,USER_3958,78.72,Flipkart,Cash,IND,0
2025-11-02 03:02:58.690786,USER_1361,790.93,Target,Cash,AUS,0
2025-11-02 03:03:57.690786,USER_6250,13.33,Walmart,PayPal,GER,0
2025-11-02 03:23:05.690786,USER_4615,160.44,Starbucks,PayPal,AUS,0
2025-11-02 03:34:37.690786,USER_8825,17.61,CVS,Debit Card,CAN,0
2025-11-02 03:39:09.690786,USER_6537,3.33,CVS,Credit Card,IND,0
2025-11-02 03:45:33.690786,USER_7038,16.69,WholeFoods,Credit Card,JPN,0
2025-11-02 03:46:18.690786,USER_1696,59.47,Nike,UPI,FRA,0
2025-11-02 03:48:58.690786,USER_7058,207.3,Target,Debit Card,JPN,1
2025-11-02 03:57:25.690786,USER_2895,11.24,CVS,Debit Card,AUS,0
2025-11-02 04:02:48.690786,USER_6549,42.77,BP,Debit Card,GER,0
2025-11-02 04:16:26.690786,USER_3719,79.29,CVS,Cash,JPN,0
2025-11-02 04:24:55.690786,USER_2466,31.84,Costco,Credit Card,JPN,0
2025-11-02 04:29:17.690786,USER_2316,13.0,CVS,PayPal,AUS,0
2025-11-02 04:36:58.690786,USER_3955,28.18,Starbucks,Debit Card,AUS,0
2025-11-02 04:47:18.690786,USER_1149,54.2,CVS,PayPal,AUS,1
2025-11-02 04:48:24.690786,USER_4715,150.55,McDonalds,Debit Card,GER,0
2025-11-02 04:57:58.690786,USER_6185,5.27,Starbucks,PayPal,USA,0
2025-11-02 05:12:12.690786,USER_8685,58.37,CVS,PayPal,AUS,0
2025-11-02 05:16:25.690786,USER_1305,6.28,WholeFoods,Debit Card,AUS,0
2025-11-02 05:36:05.690786,USER_7478,9.67,Walgreens,Credit Card,UK,0
2025-11-02 05:43:26.690786,USER_9125,27.92,Target,Cash,FRA,0
2025-11-02 06:10:57.690786,USER_4212,8.73,Costco,Debit Card,IND,0
2025-11-02 06:26:26.690786,USER_8966,29.03,BestBuy,Cash,UK,0
2025-11-02 06:50:31.690786,USER_6113,165.43,Nike,PayPal,USA,0
2025-11-02 07:01:20.690786,USER_4127,17.55,WholeFoods,Debit Card,FRA,0
2025-11-02 07:03:53.690786,USER_7440,43.08,McDonalds,Debit Card,UK,0
2025-11-02 07:27:36.690786,USER_7766,16.71,Amazon,PayPal,JPN,0
2025-11-02 07:29:35.690786,USER_1781,3683.01,Starbucks,Cash,FRA,0
2025-11-02 07:46:56.690786,USER_3598,6.39,BP,PayPal,JPN,0
2025-11-02 07:56:11.690786,USER_8079,155.83,Costco,Cash,CAN,0
2025-11-02 08:02:45.690786,USER_4438,4.87,HomeDepot,UPI,JPN,0
2025-11-02 08:17:08.690786,USER_9981,70.03,McDonalds,PayPal,CAN,0
2025-11-02 08:42:45.690786,USER_4594,41.32,Nike,PayPal,FRA,0
2025-11-02 08:44:41.690786,USER_6298,15.41,Shell,UPI,AUS,0
2025-11-02 08:57:25.690786,USER_1256,205.53,Amazon,Cash,FRA,0
2025-11-02 09:02:32.690786,USER_3598,13.49,HomeDepot,Cash,CAN,0
2025-11-02 09:09:38.690786,USER_6075,6.69,Target,Debit Card,GER,0
2025-11-02 09:13:53.690786,USER_3893,12.27,McDonalds,Cash,FRA,0
2025-11-02 09:23:39.690786,USER_1187,4.55,Flipkart,UPI,FRA,0
2025-11-02 09:34:23.690786,USER_1620,41.27,Walmart,PayPal,JPN,0
2025-11-02 10:00:03.690786,USER_4363,29.95,McDonalds,Credit Card,GER,0
2025-11-02 10:02:37.690786,USER_9376,67.01,Walgreens,PayPal,CAN,0
2025-11-02 10:10:31.690786,USER_2867,42.32,Nike,Credit Card,USA,0
2025-11-02 10:23:25.690786,USER_3476,33.85,Starbucks,Debit Card,IND,0
2025-11-02 10:37:57.690786,USER_1864,16.01,Shell,Cash,UK,0
2025-11-02 10:43:18.690786,USER_5641,210.72,CVS,Debit Card,UK,0
2025-11-02 10:46:32.690786,USER_2850,10.4,Walmart,Bank Transfer,GER,0
2025-11-02 10:49:27.690786,USER_8424,5.25,Nike,PayPal,GER,0
2025-11-02 10:52:29.690786,USER_8215,90.68,Walgreens,UPI,CAN,0
2025-11-02 11:13:46.690786,USER_6371,89.68,HomeDepot,Bank Transfer,USA,0
2025-11-02 11:14:33.690786,USER_4571,29.42,Amazon,Debit Card,JPN,0
2025-11-02 11:21:30.690786,USER_1121,8.13,Walmart,Credit Card,FRA,0
2025-11-02 11:24:00.690786,USER_2668,119.35,Costco,Debit Card,UK,0
2025-11-02 11:29:22.690786,USER_1003,11.94,Nike,Cash,UK,0
2025-11-02 11:32:59.690786,USER_6168,10.6,Target,Cash,FRA,0
2025-11-02 11:42:11.690786,USER_7271,10.47,Amazon,Cash,CAN,0
2025-11-02 11:45:10.690786,USER_2410,9.32,WholeFoods,Bank Transfer,JPN,0
2025-11-02 11:58:32.690786,USER_1570,52.83,Target,UPI,JPN,0
2025-11-02 12:02:51.690786,USER_2465,2.28,McDonalds,Credit Card,IND,0
2025-11-02 12:07:08.690786,USER_4541,448.15,CVS,Debit Card,AUS,0
2025-11-02 12:08:40.690786,USER_3524,137.61,Flipkart,UPI,USA,0
2025-11-02 12:25:19.690786,USER_5846,43.81,BP,Bank Transfer,FRA,0
2025-11-02 12:43:16.690786,USER_1859,4.76,Amazon,Credit Card,AUS,0
2025-11-02 12:48:48.690786,USER_6756,32.75,Walmart,Debit Card,IND,0
2025-11-02 12:49:00.690786,USER_2855,82.09,Shell,UPI,FRA,0
2025-11-02 13:37:56.690786,USER_8373,103.49,Amazon,Cash,CAN,0
2025-11-02 13:43:34.690786,USER_9899,298.2,Shell,PayPal,FRA,0
2025-11-02 14:00:03.690786,USER_3095,25.91,Nike,Bank Transfer,AUS,0
2025-11-02 14:02:04.690786,USER_1032,60.54,BestBuy,Debit Card,FRA,0
2025-11-02 14:17:43.690786,USER_7222,47.97,Starbucks,PayPal,GER,0
2025-11-02 14:26:06.690786,USER_6104,12.16,WholeFoods,Credit Card,CAN,0
2025-11-02 14:26:50.690786,USER_7243,4.78,Shell,PayPal,IND,0
2025-11-02 14:36:52.690786,USER_6140,41.96,WholeFoods,Debit Card,FRA,0
2025-11-02 15:02:17.690786,USER_6132,163.63,McDonalds,Debit Card,CAN,1
2025-11-02 15:03:42.690786,USER_4424,30.93,Target,Credit Card,IND,0
2025-11-02 15:16:33.690786,USER_8298,17.51,HomeDepot,Debit Card,UK,0
2025-11-02 15:25:39.690786,USER_1155,35.06,Costco,UPI,FRA,0
2025-11-02 15:34:52.690786,USER_6565,110.41,Amazon,UPI,UK,0
2025-11-02 15:35:45.690786,USER_5476,61.58,Starbucks,PayPal,AUS,0
2025-11-02 16:07:52.690786,USER_6783,29.68,Target,PayPal,UK,0
2025-11-02 16:12:39.690786,USER_4476,12.4,BP,Cash,AUS,0
2025-11-02 17:23:33.690786,USER_1132,10.1,Costco,UPI,UK,1
2025-11-02 17:33:57.690786,USER_3784,27.33,Nike,UPI,AUS,0
2025-11-02 17:42:19.690786,USER_4276,103.9,McDonalds,Bank Transfer,AUS,0
2025-11-02 17:45:25.690786,USER_4156,14.3,Walmart,Bank Transfer,CAN,0
2025-11-02 18:06:01.690786,USER_1891,43.35,Walmart,Debit Card,UK,0
2025-11-02 18:12:37.690786,USER_8878,5.03,Shell,Bank Transfer,FRA,0
2025-11-02 18:24:42.690786,USER_3948,32.46,Shell,PayPal,FRA,0
2025-11-02 18:32:19.690786,USER_1918,16.57,Nike,Bank Transfer,IND,0
2025-11-02 18:40:11.690786,USER_2280,14.02,Walmart,Debit Card,JPN,0
2025-11-02 18:51:38.690786,USER_6528,18.44,HomeDepot,UPI,UK,0
2025-11-02 19:01:14.690786,USER_9677,23.58,Nike,UPI,CAN,0
2025-11-02 19:02:36.690786,USER_6606,144.49,Target,Bank Transfer,FRA,0
2025-11-02 19:05:45.690786,USER_1260,16.9,McDonalds,UPI,USA,0
2025-11-02 19:18:03.690786,USER_4178,131.44,Walmart,Cash,CAN,0
2025-11-02 19:20:24.690786,USER_8171,447.61,Nike,Cash,USA,1
2025-11-02 19:27:31.690786,USER_6711,11.41,Costco,Cash,CAN,0
2025-11-02 19:32:46.690786,USER_6412,46.28,WholeFoods,Bank Transfer,AUS,0
2025-11-02 19:33:22.690786,USER_2436,73.29,Starbucks,Debit Card,UK,0
2025-11-02 19:37:30.690786,USER_3023,581.75,BestBuy,Credit Card,USA,0
2025-11-02 19:40:24.690786,USER_5939,11.0,Amazon,PayPal,IND,0
2025-11-02 19:41:16.690786,USER_2385,71.86,Amazon,Debit Card,USA,0
2025-11-02 19:52:42.690786,USER_5958,69.08,Shell,Cash,USA,0
2025-11-02 19:54:07.690786,USER_2477,41.94,Target,UPI,GER,0
2025-11-02 19:58:18.690786,USER_6174,11.79,Nike,Credit Card,FRA,0
2025-11-02 20:03:24.690786,USER_7943,8.72,Amazon,Bank Transfer,UK,0
2025-11-02 20:13:06.690786,USER_4811,241.64,CVS,PayPal,GER,1
2025-11-02 20:13:42.690786,USER_9196,7.31,BP,Credit Card,UK,0
2025-11-02 20:29:32.690786,USER_1161,15.96,Walgreens,Credit Card,JPN,1
2025-11-02 20:32:34.690786,USER_6882,142.82,Costco,Cash,CAN,0
2025-11-02 20:34:09.690786,USER_8795,22.54,Starbucks,Cash,AUS,0
2025-11-02 20:40:37.690786,USER_9605,609.15,BP,Cash,UK,0
2025-11-02 20:59:42.690786,USER_3783,359.41,Starbucks,PayPal,GER,0
2025-11-02 21:14:08.690786,USER_9713,124.54,Walmart,PayPal,FRA,0
2025-11-02 21:20:28.690786,USER_9801,1.88,Target,Credit Card,USA,0
2025-11-02 21:31:41.690786,USER_7039,30.84,Starbucks,Cash,AUS,0
2025-11-02 21:35:54.690786,USER_5583,14.17,McDonalds,UPI,UK,0
2025-11-02 21:47:40.690786,USER_2901,36.02,CVS,Credit Card,USA,0
2025-11-02 21:54:25.690786,USER_7466,13.59,WholeFoods,Cash,IND,0
2025-11-02 22:01:14.690786,USER_3253,9.5,McDonalds,Debit Card,JPN,0
2025-11-02 22:03:25.690786,USER_5588,26.63,Amazon,Debit Card,JPN,0
2025-11-02 22:07:03.690786,USER_5519,30.29,Starbucks,UPI,AUS,0
2025-11-02 22:08:08.690786,USER_5724,264.81,Starbucks,UPI,FRA,1
2025-11-02 22:22:14.690786,USER_8942,33.62,Shell,UPI,IND,0
2025-11-02 22:24:06.690786,USER_8949,7.82,Flipkart,UPI,JPN,0
2025-11-02 22:32:57.690786,USER_7643,903.49,Target,UPI,CAN,1
2025-11-02 22:49:47.690786,USER_8405,22.19,BP,Credit Card,USA,0
2025-11-02 22:59:46.690786,USER_7670,20.86,Starbucks,Cash,USA,0
2025-11-02 23:09:51.690786,USER_3459,16.83,CVS,Debit Card,JPN,0
2025-11-02 23:10:14.690786,USER_9032,17.62,Costco,Debit Card,USA,0
2025-11-02 23:13:16.690786,USER_1415,12.69,WholeFoods,PayPal,USA,0
2025-11-02 23:14:59.690786,USER_5375,15.93,Starbucks,Cash,FRA,0
2025-11-02 23:25:02.690786,USER_5091,40.83,HomeDepot,Debit Card,FRA,0
2025-11-02 23:28:00.690786,USER_2781,145.96,Nike,Credit Card,CAN,0
2025-11-02 23:35:48.690786,USER_6454,15.25,Shell,Credit Card,GER,0
2025-11-02 23:38:25.690786,USER_6984,77.72,CVS,Debit Card,CAN,0
2025-11-02 23:40:52.690786,USER_8999,100.3,HomeDepot,UPI,IND,0
2025-11-02 23:44:08.690786,USER_1834,55.78,Walmart,Credit Card,IND,0
2025-11-03 00:01:53.690786,USER_1108,105.48,BestBuy,UPI,GER,0
2025-11-03 00:07:03.690786,USER_9015,10.55,BestBuy,PayPal,GER,0
2025-11-03 00:13:14.690786,USER_5227,96.92,Costco,Bank Transfer,AUS,0
2025-11-03 00:33:50.690786,USER_6621,7.93,HomeDepot,Cash,FRA,0
2025-11-03 00:55:46.690786,USER_2052,15.11,CVS,Credit Card,GER,0
2025-11-03 00:56:56.690786,USER_8524,31.82,WholeFoods,UPI,AUS,0
2025-11-03 00:59:07.690786,USER_2789,4.51,WholeFoods,Debit Card,UK,0
2025-11-03 01:35:41.690786,USER_8008,154.03,HomeDepot,Cash,JPN,0
2025-11-03 01:37:57.690786,USER_7617,35.89,HomeDepot,Credit Card,UK,0
2025-11-03 01:43:27.690786,USER_9649,144.89,BestBuy,Cash,CAN,0
2025-11-03 02:00:34.690786,USER_6690,9.56,BP,Debit Card,JPN,0
2025-11-03 02:06:01.690786,USER_1750,113.97,Walgreens,Cash,USA,0
2025-11-03 02:19:35.690786,USER_7664,10.06,Walgreens,Cash,CAN,0
2025-11-03 02:30:38.690786,USER_2314,314.63,BestBuy,PayPal,GER,1
2025-11-03 02:43:16.690786,USER_7178,87.8,Nike,Cash,CAN,0
2025-11-03 02:45:17.690786,USER_4361,229.63,WholeFoods,PayPal,FRA,1
2025-11-03 02:47:17.690786,USER_3255,10.62,BP,PayPal,FRA,0
2025-11-03 02:56:05.690786,USER_1095,23.7,Costco,Credit Card,USA,0
2025-11-03 03:15:44.690786,USER_3184,30.91,Flipkart,PayPal,IND,0
2025-11-03 03:23:49.690786,USER_4483,56.24,BP,PayPal,FRA,0
2025-11-03 03:37:23.690786,USER_4678,27.73,BestBuy,PayPal,GER,0
2025-11-03 03:40:01.690786,USER_2005,60.56,Nike,Credit Card,AUS,0
2025-11-03 03:49:10.690786,USER_8227,107.57,Nike,Bank Transfer,UK,0
2025-11-03 03:49:21.690786,USER_3353,28.08,Costco,UPI,JPN,0
2025-11-03 03:50:26.690786,USER_2435,0.91,BP,Cash,USA,0
2025-11-03 03:52:13.690786,USER_7064,39.11,Starbucks,PayPal,FRA,0
2025-11-03 03:54:56.690786,USER_6460,27.66,BP,PayPal,JPN,0
2025-11-03 04:00:31.690786,USER_5968,29.26,CVS,Credit Card,AUS,0
2025-11-03 04:27:51.690786,USER_7305,55.29,Nike,PayPal,USA,0
2025-11-03 04:46:14.690786,USER_3484,48.13,BestBuy,Credit Card,JPN,0
2025-11-03 05:05:08.690786,USER_3561,40.63,HomeDepot,PayPal,CAN,0
2025-11-03 05:11:18.690786,USER_2818,158.41,Costco,Debit Card,JPN,0
2025-11-03 05:38:13.690786,USER_7423,148.01,Nike,PayPal,IND,0
2025-11-03 05:39:03.690786,USER_6362,45.63,McDonalds,PayPal,FRA,0
2025-11-03 05:52:49.690786,USER_4781,57.36,WholeFoods,UPI,FRA,0
2025-11-03 05:54:01.690786,USER_7038,66.36,Flipkart,UPI,USA,0
2025-11-03 05:54:04.690786,USER_9278,61.97,Starbucks,Credit Card,AUS,0
2025-11-03 06:02:53.690786,USER_5018,90.17,Flipkart,Debit Card,GER,0
2025-11-03 06:06:37.690786,USER_7476,12.01,Flipkart,Bank Transfer,FRA,0
2025-11-03 06:13:35.690786,USER_2870,55.37,Walgreens,Credit Card,FRA,0
2025-11-03 06:26:03.690786,USER_9015,12.74,Flipkart,Cash,CAN,0
2025-11-03 06:43:50.690786,USER_7308,113.57,CVS,Cash,UK,0
2025-11-03 06:49:18.690786,USER_3815,21.85,WholeFoods,Cash,FRA,0
2025-11-03 06:49:43.690786,USER_1866,24.16,McDonalds,Debit Card,IND,0
2025-11-03 07:05:39.690786,USER_9422,174.36,WholeFoods,Credit Card,UK,0
2025-11-03 07:16:16.690786,USER_2137,3.97,BestBuy,Bank Transfer,JPN,0
2025-11-03 07:27:17.690786,USER_2475,23.98,Nike,Credit Card,FRA,0
2025-11-03 07:28:24.690786,USER_3699,60.4,Starbucks,Bank Transfer,USA,0
2025-11-03 07:28:58.690786,USER_1849,23.67,HomeDepot,Debit Card,AUS,0
2025-11-03 07:36:02.690786,USER_2767,41.43,McDonalds,Bank Transfer,CAN,0
2025-11-03 07:39:35.690786,USER_3805,119.67,Shell,Credit Card,JPN,0
2025-11-03 07:49:43.690786,USER_6601,12.55,McDonalds,PayPal,IND,0
2025-11-03 08:02:41.690786,USER_4596,12.96,Flipkart,Debit Card,UK,0
2025-11-03 08:05:02.690786,USER_8858,0.73,Walmart,Debit Card,JPN,0
2025-11-03 08:11:27.690786,USER_7745,11.28,Nike,Debit Card,IND,0
2025-11-03 08:48:14.690786,USER_2006,41.33,Costco,Credit Card,IND,0
2025-11-03 08:57:10.690786,USER_4985,30.37,Costco,Bank Transfer,IND,0
2025-11-03 08:59:24.690786,USER_7849,189.3,Shell,Cash,GER,0
2025-11-03 09:10:54.690786,USER_5742,42.68,Target,Cash,JPN,0
2025-11-03 09:21:34.690786,USER_8625,6.15,CVS,Debit Card,GER,0
2025-11-03 09:22:17.690786,USER_1656,73.05,BestBuy,UPI,GER,0
